id,coordinates,longitude,latitude
25134,"[37.4903793, -82.4398707]",-82.4398707,37.4903793
25135,"[41.4638387, -85.5875346]",-85.5875346,41.4638387
25136,"[30.8703881, -92.007126]",-92.007126,30.8703881
25137,"[34.8253019, -116.0833144]",-116.0833144,34.8253019
25138,"[41.3828939, 2.1774322]",2.1774322,41.3828939
25139,"[43.6211955, -84.6824346]",-84.6824346,43.6211955
25140,"[41.000028, 19.9999619]",19.9999619,41.000028
25142,"[47.3752671, -109.6387579]",-109.6387579,47.3752671
25143,"[39.1014537, -84.5124602]",-84.5124602,39.1014537
25145,"[34.0553813, -117.7517496]",-117.7517496,34.0553813
25148,"[35.6729639, -79.0392919]",-79.0392919,35.6729639
25149,"[28.5726442, 77.3547609]",77.3547609,28.5726442
25150,"[60.4622482, 22.3305228]",22.3305228,60.4622482
25151,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
25152,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25153,"[39.9527237, -75.1635262]",-75.1635262,39.9527237
25154,"[39.1014537, -84.5124602]",-84.5124602,39.1014537
25155,"[40.3451668, -75.1263909]",-75.1263909,40.3451668
25156,"[20.0171109, 103.378253]",103.378253,20.0171109
25159,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
25161,"[35.6729639, -79.0392919]",-79.0392919,35.6729639
25163,"[51.0020486, 3.8781775]",3.8781775,51.0020486
25164,"[33.883887, -84.5147454]",-84.5147454,33.883887
25167,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
25168,"[8.7365073, 76.7033782]",76.7033782,8.7365073
25169,"[39.4201137, -92.4364298]",-92.4364298,39.4201137
25170,"[49.2608724, -123.1139529]",-123.1139529,49.2608724
25171,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
25172,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
25173,"[45.5202471, -122.6741949]",-122.6741949,45.5202471
25176,"[43.100983, -79.115295]",-79.115295,43.100983
25180,"[33.0955793, 44.1749775]",44.1749775,33.0955793
25181,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
25183,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
25186,"[53.5227681, -1.1335312]",-1.1335312,53.5227681
25187,"[45.3842702, -73.995482]",-73.995482,45.3842702
25188,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25190,"[-1.2832533, 36.8172449]",36.8172449,-1.2832533
25192,"[37.7884969, -122.3558473]",-122.3558473,37.7884969
25194,"[30.4459596, -91.18738]",-91.18738,30.4459596
25196,"[44.4308975, -89.6884637]",-89.6884637,44.4308975
25197,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25198,"[8.4754878, 124.6421317]",124.6421317,8.4754878
25199,"[33.928231499999995, -117.5612436]",-117.5612436,33.928231499999995
25201,"[42.3973855, -70.9924965]",-70.9924965,42.3973855
25202,"[51.0834196, 10.4234469]",10.4234469,51.0834196
25203,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
25204,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25206,"[-38.3695057, -69.832275]",-69.832275,-38.3695057
25207,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25208,"[53.5408764, -113.5045386]",-113.5045386,53.5408764
25210,"[41.2087066, -73.5748483]",-73.5748483,41.2087066
25211,"[29.7589382, -95.3676974]",-95.3676974,29.7589382
25213,"[29.7589382, -95.3676974]",-95.3676974,29.7589382
25216,"[19.406043349999997, -102.03429004621862]",-102.03429004621862,19.406043349999997
25217,"[40.300987649999996, -74.73737283395636]",-74.73737283395636,40.300987649999996
25218,"[55.5321257, -106.1412243]",-106.1412243,55.5321257
25219,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
25220,"[42.3602534, -71.0582912]",-71.0582912,42.3602534
25221,"[-32.820069, -60.7148105]",-60.7148105,-32.820069
25222,"[27.9477595, -82.458444]",-82.458444,27.9477595
25223,"[53.7944229, -1.7519186]",-1.7519186,53.7944229
25224,"[42.3973855, -70.9924965]",-70.9924965,42.3973855
25225,"[50.776351, 6.083862]",6.083862,50.776351
25227,"[-24.3998924, -47.7125224]",-47.7125224,-24.3998924
25228,"[55.670249, 10.3333283]",10.3333283,55.670249
25230,"[51.507865, -0.1245597]",-0.1245597,51.507865
25231,"[33.5598586, -81.721952]",-81.721952,33.5598586
25232,"[45.5202471, -122.6741949]",-122.6741949,45.5202471
25233,"[35.000074, 104.999927]",104.999927,35.000074
25235,"[43.6211955, -84.6824346]",-84.6824346,43.6211955
25237,"[38.4758406, -80.8408415]",-80.8408415,38.4758406
25238,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25239,"[1.5333554, 32.2166578]",32.2166578,1.5333554
25241,"[42.7355416, -84.4852469]",-84.4852469,42.7355416
25243,"[25.7742658, -80.1936589]",-80.1936589,25.7742658
25244,"[37.0920222, -84.6041084]",-84.6041084,37.0920222
25246,"[12.9791198, 77.5912997]",77.5912997,12.9791198
25247,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
25248,"[25.7742658, -80.1936589]",-80.1936589,25.7742658
25250,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25251,"[3.2083304, 101.304146]",101.304146,3.2083304
25252,"[39.5162234, -76.9382069]",-76.9382069,39.5162234
25253,"[43.411391, -106.280075]",-106.280075,43.411391
25254,"[49.2608724, -123.1139529]",-123.1139529,49.2608724
25256,"[16.2490067, -61.5650444]",-61.5650444,16.2490067
25258,"[37.7790262, -122.4199061]",-122.4199061,37.7790262
25259,"[38.7251776, -105.6077167]",-105.6077167,38.7251776
25260,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
25264,"[33.6938118, 73.0651511]",73.0651511,33.6938118
25265,"[32.7762719, -96.7968559]",-96.7968559,32.7762719
25267,"[33.5750493, -85.10336012295696]",-85.10336012295696,33.5750493
25268,"[37.3361905, -121.8905833]",-121.8905833,37.3361905
25269,"[42.3602534, -71.0582912]",-71.0582912,42.3602534
25270,"[42.3602534, -71.0582912]",-71.0582912,42.3602534
25271,"[25.9331488, -80.1625463]",-80.1625463,25.9331488
25272,"[26.2378597, -80.1247667]",-80.1247667,26.2378597
25273,"[36.1622296, -86.7743531]",-86.7743531,36.1622296
25276,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
25277,"[39.7392364, -104.9848623]",-104.9848623,39.7392364
25279,"[21.304547, -157.8556764]",-157.8556764,21.304547
25280,"[19.2252525, -70.50876028008389]",-70.50876028008389,19.2252525
25282,"[40.7896239, -73.9598939]",-73.9598939,40.7896239
25283,"[42.3602534, -71.0582912]",-71.0582912,42.3602534
25284,"[41.5051613, -81.6934446]",-81.6934446,41.5051613
25286,"[54.6870458, 25.2829111]",25.2829111,54.6870458
25287,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
25288,"[40.85172235, -73.09921882199973]",-73.09921882199973,40.85172235
25289,"[19.2252525, -70.50876028008389]",-70.50876028008389,19.2252525
25291,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25292,"[51.77046785, 0.46466977412300386]",0.46466977412300386,51.77046785
25294,"[18.9387711, 72.8353355]",72.8353355,18.9387711
25295,"[40.5535215, -3.6602452]",-3.6602452,40.5535215
25297,"[39.1626298, -76.6250756]",-76.6250756,39.1626298
25298,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
25299,"[23.0216238, 72.5797068]",72.5797068,23.0216238
25300,"[15.6356088, -89.8988087]",-89.8988087,15.6356088
25304,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
25305,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25307,"[53.5120412, -2.2434612]",-2.2434612,53.5120412
25308,"[47.9960267, -53.8155345]",-53.8155345,47.9960267
25309,"[-122.1527, 47.7544]",-122.1527,47.7544
25310,"[43.9792797, -120.737257]",-120.737257,43.9792797
25314,"[29.4246002, -98.4951405]",-98.4951405,29.4246002
25315,"[35.6729639, -79.0392919]",-79.0392919,35.6729639
25316,"[52.865196, -7.9794599]",-7.9794599,52.865196
25318,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
25319,"[-33.97743335, 25.517446644710326]",25.517446644710326,-33.97743335
25321,"[37.226611, -121.9746797]",-121.9746797,37.226611
25323,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
25324,"[37.2166779, -93.2920373]",-93.2920373,37.2166779
25326,"[52.7954791, -0.5402402866174321]",-0.5402402866174321,52.7954791
25327,"[51.4816546, -3.1791934]",-3.1791934,51.4816546
25328,"[31.1499528, -81.4914894]",-81.4914894,31.1499528
25329,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
25331,"[14.6571285, 120.984107]",120.984107,14.6571285
25333,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
25335,"[52.65233935, -2.64356407027027]",-2.64356407027027,52.65233935
25336,"[44.3763598, -96.7925213]",-96.7925213,44.3763598
25337,"[37.8986155, -122.0616824]",-122.0616824,37.8986155
25338,"[28.2795908, -81.59680730942456]",-81.59680730942456,28.2795908
25340,"[-25.3490357, -57.5099278]",-57.5099278,-25.3490357
25341,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
25342,"[17.38878595, 78.46106473453146]",78.46106473453146,17.38878595
25343,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
25344,"[54.36266445, -2.9149600933987263]",-2.9149600933987263,54.36266445
25346,"[1.5574127, 110.3439862]",110.3439862,1.5574127
25347,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
25348,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
25349,"[-28.8166236, 24.991639]",24.991639,-28.8166236
25350,"[33.34883, -112.49123]",-112.49123,33.34883
25354,"[39.7683331, -86.1583502]",-86.1583502,39.7683331
25356,"[53.2225002, -3.098073704328314]",-3.098073704328314,53.2225002
25357,"[30.2711286, -97.7436995]",-97.7436995,30.2711286
25359,"[36.8529841, -75.9774183]",-75.9774183,36.8529841
25360,"[-1.2832533, 36.8172449]",36.8172449,-1.2832533
25362,"[21.2160437, -157.975203]",-157.975203,21.2160437
25363,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25365,"[-31.68929595, -60.45407188630044]",-60.45407188630044,-31.68929595
25369,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
25370,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
25371,"[52.865196, -7.9794599]",-7.9794599,52.865196
25372,"[-26.205, 28.049722]",28.049722,-26.205
25373,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25374,"[37.1677128, -94.8464256]",-94.8464256,37.1677128
25376,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
25377,"[27.9477595, -82.458444]",-82.458444,27.9477595
25378,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
25379,"[-12.0621065, -77.0365256]",-77.0365256,-12.0621065
25381,"[18.9387711, 72.8353355]",72.8353355,18.9387711
25382,"[8.0300284, -1.0800271]",-1.0800271,8.0300284
25383,"[55.9533456, -3.1883749]",-3.1883749,55.9533456
25385,"[33.6874388, -80.4363743]",-80.4363743,33.6874388
25388,"[49.46468355, -2.538312237751776]",-2.538312237751776,49.46468355
25389,"[40.0796606, -89.4337288]",-89.4337288,40.0796606
25390,"[32.9552598, -97.0155703]",-97.0155703,32.9552598
25391,"[64.6863136, 97.7453061]",97.7453061,64.6863136
25392,"[25.7742658, -80.1936589]",-80.1936589,25.7742658
25393,"[51.620388, -3.9415999]",-3.9415999,51.620388
25395,"[41.1494512, -8.6107884]",-8.6107884,41.1494512
25396,"[32.7947731, -116.9625269]",-116.9625269,32.7947731
25397,"[43.2560802, -79.8728583]",-79.8728583,43.2560802
25399,"[29.9499323, -90.0701156]",-90.0701156,29.9499323
25400,"[36.7295295, -119.70886126075588]",-119.70886126075588,36.7295295
25401,"[9.0643305, 7.4892974]",7.4892974,9.0643305
25402,"[39.0840054, -77.1527573]",-77.1527573,39.0840054
25403,"[46.603354, 1.8883335]",1.8883335,46.603354
25404,"[22.54541245, 88.3567751581234]",88.3567751581234,22.54541245
25407,"[-96.68322115, 32.75824521]",-96.68322115,32.75824521
25409,"[39.0840054, -77.1527573]",-77.1527573,39.0840054
25410,"[35.399308, -80.4358963]",-80.4358963,35.399308
25412,"[20.6412436, -103.2519723]",-103.2519723,20.6412436
25413,"[33.895979, -86.02962497644447]",-86.02962497644447,33.895979
25414,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
25415,"[41.7370229, -99.5873816]",-99.5873816,41.7370229
25417,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
25418,"[40.9134862, -77.7737471]",-77.7737471,40.9134862
25419,"[13.0801721, 80.2838331]",80.2838331,13.0801721
25420,"[40.7498243, -73.7976337]",-73.7976337,40.7498243
25422,"[39.7392364, -104.9848623]",-104.9848623,39.7392364
25427,"[-12.0621065, -77.0365256]",-77.0365256,-12.0621065
25428,"[26.02322025, -80.34123906625615]",-80.34123906625615,26.02322025
25429,"[40.0796606, -89.4337288]",-89.4337288,40.0796606
25431,"[47.6038321, -122.3300624]",-122.3300624,47.6038321
25433,"[43.8222157, 17.6896937]",17.6896937,43.8222157
25436,"[6.1280888, 100.3680063]",100.3680063,6.1280888
25437,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
25438,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
25439,"[30.4459596, -91.18738]",-91.18738,30.4459596
25440,"[22.3511148, 78.6677428]",78.6677428,22.3511148
25441,"[32.7579739, -97.0669292]",-97.0669292,32.7579739
25442,"[49.0139234, -57.5986531]",-57.5986531,49.0139234
25443,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25444,"[33.8750629, 35.843409]",35.843409,33.8750629
25445,"[40.85172235, -73.09921882199973]",-73.09921882199973,40.85172235
25448,"[38.8949855, -77.0365708]",-77.0365708,38.8949855
25449,"[18.9387711, 72.8353355]",72.8353355,18.9387711
25450,"[40.0149856, -105.2705456]",-105.2705456,40.0149856
25451,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
25452,"[8.0300284, -1.0800271]",-1.0800271,8.0300284
25453,"[37.5726028, -85.1551411]",-85.1551411,37.5726028
25454,"[52.4796992, -1.9026911]",-1.9026911,52.4796992
25455,"[47.5581077, 7.5878261]",7.5878261,47.5581077
25456,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
25458,"[10.8677845, -60.9821067]",-60.9821067,10.8677845
25459,"[30.2711286, -97.7436995]",-97.7436995,30.2711286
25461,"[44.4521637, -64.3551639]",-64.3551639,44.4521637
25463,"[40.0024435, -105.10957997730037]",-105.10957997730037,40.0024435
25465,"[53.5120412, -2.2434612]",-2.2434612,53.5120412
25468,"[39.9385765, -75.1497724]",-75.1497724,39.9385765
25469,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25470,"[40.7364228, -73.86518880780383]",-73.86518880780383,40.7364228
25471,"[52.3727598, 4.8936041]",4.8936041,52.3727598
25472,"[51.4820813, -1.1384087]",-1.1384087,51.4820813
25473,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
25475,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
25478,"[5.595237, 117.0051734]",117.0051734,5.595237
25480,"[48.8699476, 2.3254321]",2.3254321,48.8699476
25481,"[33.8708215, -117.9294165]",-117.9294165,33.8708215
25484,"[36.7295295, -119.70886126075588]",-119.70886126075588,36.7295295
25485,"[55.9533456, -3.1883749]",-3.1883749,55.9533456
25486,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
25489,"[-41.289636, 174.7757724]",174.7757724,-41.289636
25490,"[37.2275859, -115.83850929376537]",-115.83850929376537,37.2275859
25491,"[45.3842702, -73.995482]",-73.995482,45.3842702
25492,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
25494,"[30.048819, 31.243666]",31.243666,30.048819
25495,"[34.2331373, -102.4107493]",-102.4107493,34.2331373
25496,"[42.3602534, -71.0582912]",-71.0582912,42.3602534
25497,"[30.2711286, -97.7436995]",-97.7436995,30.2711286
25502,"[33.94969523170732, -83.38580470731708]",-83.38580470731708,33.94969523170732
25503,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
25504,"[34.0923014, -118.3692894]",-118.3692894,34.0923014
25505,"[41.8933203, 12.4829321]",12.4829321,41.8933203
25506,"[49.9584438, -110.2732606]",-110.2732606,49.9584438
25507,"[32.1525312, 74.1933745]",74.1933745,32.1525312
25508,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
25509,"[34.2331373, -102.4107493]",-102.4107493,34.2331373
25512,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
25515,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
25516,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
25517,"[26.1223084, -80.1433786]",-80.1433786,26.1223084
25519,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
25520,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
25521,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
25523,"[21.2160437, -157.975203]",-157.975203,21.2160437
25524,"[-88.1759, 42.0121]",-88.1759,42.0121
25525,"[45.3842702, -73.995482]",-73.995482,45.3842702
25526,"[39.7683331, -86.1583502]",-86.1583502,39.7683331
25527,"[33.0206179, -80.1747537]",-80.1747537,33.0206179
25528,"[43.5460516, -80.2493276]",-80.2493276,43.5460516
25530,"[-118.243, 34.0522]",-118.243,34.0522
25531,"[37.8857582, -122.1180201]",-122.1180201,37.8857582
25532,"[40.0796606, -89.4337288]",-89.4337288,40.0796606
25533,"[5.5600141, -0.2057437]",-0.2057437,5.5600141
25534,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
25538,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25539,"[-41.289636, 174.7757724]",174.7757724,-41.289636
25540,"[41.2428742, -73.2006687]",-73.2006687,41.2428742
25542,"[45.3842702, -73.995482]",-73.995482,45.3842702
25543,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
25545,"[15.6356088, -89.8988087]",-89.8988087,15.6356088
25546,"[38.951883, -92.3337366]",-92.3337366,38.951883
25549,"[43.1561681, -75.8449946]",-75.8449946,43.1561681
25550,"[51.4007175, 7.1862486]",7.1862486,51.4007175
25551,"[26.1223084, -80.1433786]",-80.1433786,26.1223084
25552,"[52.2411642, -0.8911452]",-0.8911452,52.2411642
25553,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25554,"[39.5162234, -76.9382069]",-76.9382069,39.5162234
25555,"[-26.5014055, 25.3671545]",25.3671545,-26.5014055
25556,"[45.5202471, -122.6741949]",-122.6741949,45.5202471
25560,"[38.4758406, -80.8408415]",-80.8408415,38.4758406
25561,"[33.6938118, 73.0651511]",73.0651511,33.6938118
25562,"[31.9515694, 35.9239625]",35.9239625,31.9515694
25565,"[52.7019391, -0.9545019]",-0.9545019,52.7019391
25567,"[44.0314649, -70.1044975]",-70.1044975,44.0314649
25571,"[31.9515694, 35.9239625]",35.9239625,31.9515694
25573,"[34.5038393, -93.0552437]",-93.0552437,34.5038393
25575,"[44.0314649, -70.1044975]",-70.1044975,44.0314649
25576,"[38.8949855, -77.0365708]",-77.0365708,38.8949855
25578,"[45.6863467, 6.3952524]",6.3952524,45.6863467
25579,"[6.5310848, 38.712224]",38.712224,6.5310848
25580,"[38.0464066, -84.4970393]",-84.4970393,38.0464066
25581,"[40.0757384, -74.4041622]",-74.4041622,40.0757384
25582,"[47.6031101, -122.3082702]",-122.3082702,47.6031101
25585,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25586,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
25589,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
25590,"[42.42482835, -123.32814009114388]",-123.32814009114388,42.42482835
25592,"[39.5261206, -119.8126581]",-119.8126581,39.5261206
25595,"[42.3788774, -72.032366]",-72.032366,42.3788774
25596,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
25597,"[18.1152958, -77.1598454610168]",-77.1598454610168,18.1152958
25598,"[32.1525312, 74.1933745]",74.1933745,32.1525312
25600,"[26.1421976, -81.7942944]",-81.7942944,26.1421976
25601,"[55.5321257, -106.1412243]",-106.1412243,55.5321257
25602,"[30.6943566, -88.0430541]",-88.0430541,30.6943566
25604,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
25605,"[52.07494555, 4.2696802205364515]",4.2696802205364515,52.07494555
25606,"[36.1568902, -95.99153135204082]",-95.99153135204082,36.1568902
25607,"[-33.8309062, 151.2213858]",151.2213858,-33.8309062
25611,"[0.3177137, 32.5813539]",32.5813539,0.3177137
25612,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
25613,"[-28.8166236, 24.991639]",24.991639,-28.8166236
25615,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
25619,"[-73.9127951, 42.6723501]",-73.9127951,42.6723501
25622,"[39.100105, -94.5781416]",-94.5781416,39.100105
25623,"[53.3058355, -2.2375778]",-2.2375778,53.3058355
25624,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
25627,"[38.2542376, -85.759407]",-85.759407,38.2542376
25629,"[6.5310848, 38.712224]",38.712224,6.5310848
25630,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
25631,"[33.4942189, -111.9260184]",-111.9260184,33.4942189
25632,"[-74.0064, 40.7142]",-74.0064,40.7142
25633,"[39.2908816, -76.610759]",-76.610759,39.2908816
25634,"[33.4942189, -111.9260184]",-111.9260184,33.4942189
25635,"[45.9896587, -94.6113288]",-94.6113288,45.9896587
25637,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
