id,coordinates
22101,"(41.3828939, 2.1774322)"
22102,"(52.7954791, -0.5402402866174321)"
22103,"(46.2017559, 6.1466014)"
22104,
22105,"(21.1498134, 79.0820556)"
22106,"(43.0349931, -87.922497)"
22107,"(34.0536909, -118.2427666)"
22108,"(48.961264, 4.31224359285714)"
22110,"(40.5664878, -111.838904)"
22115,"(32.7577475, -95.3812941)"
22116,"(31.55176955, -110.24532264844618)"
22117,
22121,"(40.245664, -74.8459972)"
22122,
22123,"(22.54541245, 88.3567751581234)"
22125,"(5.377065, 103.09842406765432)"
22126,"(51.5073219, -0.1276474)"
22128,
22129,"(37.2045466, 55.7052545)"
22130,"(33.8246269, -116.540303)"
22131,"(28.6141793, 77.2022662)"
22132,"(4.5693754, 102.2656823)"
22133,
22135,"(3.1055929, 101.642697)"
22136,"(39.9203526, -80.7431407)"
22137,"(34.0980031, -118.3295232)"
22138,"(25.3356491, 83.0076292)"
22139,"(38.0464066, -84.4970393)"
22140,"(38.8949855, -77.0365708)"
22142,"(38.2542376, -85.759407)"
22143,"(39.7837304, -100.4458825)"
22145,"(39.7837304, -100.4458825)"
22146,"(22.3511148, 78.6677428)"
22147,"(-25.481944, 30.984722)"
22148,"(41.9287812, -74.0023702)"
22150,"(45.02228595, 3.8607416500000005)"
22151,"(34.2331373, -102.4107493)"
22152,
22154,"(45.1062475, 7.2331983)"
22155,"(33.6938118, 73.0651511)"
22156,"(36.0965604, -112.0984941)"
22157,"(36.7014631, -118.7559974)"
22159,"(39.7837304, -100.4458825)"
22162,"(36.7014631, -118.7559974)"
22163,"(40.9689871, -73.71263)"
22164,"(22.3511148, 78.6677428)"
22165,"(38.6268039, -90.1994097)"
22166,"(45.6794293, -111.0440474)"
22168,"(12.9791198, 77.5912997)"
22170,"(36.7014631, -118.7559974)"
22171,
22172,"(20.2667774, 85.8435592)"
22173,"(20.2667774, 85.8435592)"
22174,
22175,"(35.4798757, -79.1802994)"
22176,"(24.5702788, 84.7927843)"
22177,"(22.3511148, 78.6677428)"
22179,"(39.9555928, -86.0138729)"
22181,"(40.4662424, -124.367277)"
22182,"(36.7014631, -118.7559974)"
22184,
22187,"(43.590338, -79.645729)"
22188,"(29.7589382, -95.3676974)"
22189,"(43.4849133, -71.6553992)"
22190,"(36.7014631, -118.7559974)"
22191,"(61.0666922, -107.9917071)"
22192,"(6.4550575, 3.3941795)"
22194,"(47.465503350000006, 4.74812234575117)"
22196,"(25.7742658, -80.1936589)"
22197,"(6.4550575, 3.3941795)"
22199,"(12.9791198, 77.5912997)"
22201,"(36.7014631, -118.7559974)"
22203,"(26.075729, -80.28410897530864)"
22204,"(46.9551641, 7.4343468)"
22205,"(35.925193, -86.8689365)"
22210,"(47.6579425, -117.4212265)"
22212,"(42.0042656, -71.3328331)"
22213,"(4.5693754, 102.2656823)"
22214,"(-6.5962986, 106.7972421)"
22215,
22216,"(-7.1280388, 52.7448393)"
22217,"(52.7954791, -0.5402402866174321)"
22220,"(22.3511148, 78.6677428)"
22221,"(26.075729, -80.28410897530864)"
22223,"(18.2214149, -66.41328179513847)"
22225,"(36.3006495, -119.7827122)"
22226,"(39.7837304, -100.4458825)"
22227,"(49.2291856, -2.2343313)"
22228,"(40.7127281, -74.0060152)"
22229,
22230,"(43.0800046, -87.8780401)"
22231,"(48.1172301, -96.1770667)"
22232,"(39.5261206, -119.8126581)"
22233,
22235,"(45.4344413, 40.5750274)"
22236,"(15.2572432, -86.0755145)"
22237,"(22.3511148, 78.6677428)"
22239,"(-6.5962986, 106.7972421)"
22241,"(47.313494, -122.3393103)"
22242,
22243,"(31.8160381, -99.5120986)"
22244,"(52.3727598, 4.8936041)"
22245,"(22.3511148, 78.6677428)"
22246,"(36.7014631, -118.7559974)"
22247,
22251,"(42.0811563, -87.9802164)"
22252,
22253,"(18.521428, 73.8544541)"
22256,"(31.199004, 29.894378)"
22257,"(31.8160381, -99.5120986)"
22258,"(43.6044622, 1.4442469)"
22259,"(27.7567667, -81.4639835)"
22260,
22261,"(17.993693, -66.65714)"
22262,"(33.8439408, 9.400138)"
22263,"(13.0801721, 80.2838331)"
22265,"(38.9129297, -94.7023974)"
22266,"(22.3511148, 78.6677428)"
22267,"(40.3936294, 47.7872508)"
22268,"(40.7127281, -74.0060152)"
22269,"(33.7690164, -118.1916048)"
22270,"(33.2588817, -86.8295337)"
22271,"(39.7837304, -100.4458825)"
22272,"(36.7183708, -76.2466798)"
22273,
22274,"(36.4268068, -5.1468484)"
22276,
22277,
22278,"(34.0980031, -118.3295232)"
22279,"(43.3712091, -8.3958768)"
22280,"(-34.6075682, -58.4370894)"
22281,"(40.7127281, -74.0060152)"
22283,"(37.3361905, -121.8905833)"
22284,"(53.84036055, -3.016109110103627)"
22286,"(34.0536909, -118.2427666)"
22288,"(10.8677845, -60.9821067)"
22290,"(42.3315509, -83.0466403)"
22292,"(45.5202471, -122.6741949)"
22294,
22295,"(51.0834196, 10.4234469)"
22296,"(33.995044, -118.4668875)"
22297,"(33.6038766, 73.048136)"
22299,"(53.3497645, -6.2602732)"
22300,"(32.7174209, -117.1627714)"
22303,
22305,"(12.7503486, 122.7312101)"
22306,"(34.0536909, -118.2427666)"
22307,"(14.7647107, 120.9920191)"
22310,"(-41.289636, 174.7757724)"
22311,"(40.844265, -74.58572175018249)"
22312,"(39.7837304, -100.4458825)"
22313,"(39.7683331, -86.1583502)"
22315,"(43.6166163, -116.200886)"
22316,"(41.9216734, -93.3122705)"
22317,"(34.0536909, -118.2427666)"
22318,"(-41.289636, 174.7757724)"
22319,"(40.0757384, -74.4041622)"
22320,"(12.7503486, 122.7312101)"
22321,"(39.7683331, -86.1583502)"
22322,"(25.4230425, -100.9927509)"
22323,"(39.7837304, -100.4458825)"
22325,"(40.0757384, -74.4041622)"
22326,"(43.2560802, -79.8728583)"
22327,"(40.7127281, -74.0060152)"
22328,"(52.131802, -106.660767)"
22329,"(30.2711286, -97.7436995)"
22330,"(41.7962409, -71.5992372)"
22331,"(38.6268039, -90.1994097)"
22332,"(49.889326, -119.498291)"
22335,"(33.7500378, -117.8704931)"
22336,
22337,
22338,"(22.3511148, 78.6677428)"
22339,"(64.6863136, 97.7453061)"
22340,"(41.043629800000005, -71.94387532055404)"
22342,"(51.5073219, -0.1276474)"
22343,"(61.0666922, -107.9917071)"
22344,"(35.2270869, -80.8431268)"
22345,"(39.7837304, -100.4458825)"
22346,"(49.2608724, -123.1139529)"
22347,"(37.5726028, -85.1551411)"
22349,"(46.724362, -75.559685)"
22350,"(40.2253569, -82.6881395)"
22351,"(-12.0621065, -77.0365256)"
22352,
22353,"(40.6501038, -73.9495823)"
22354,"(41.6500201, -72.7342163)"
22355,"(30.042408950000002, -90.02772186085048)"
22356,"(37.6215215, -0.8800506)"
22357,"(38.8949855, -77.0365708)"
22358,"(51.0, -0.416667)"
22359,"(43.9458623, 12.458306)"
22360,"(18.9387711, 72.8353355)"
22361,"(22.3511148, 78.6677428)"
22362,
22363,"(52.5001698, 5.7480821)"
22364,
22365,"(30.2711286, -97.7436995)"
22366,"(32.7876012, -79.9402728)"
22369,"(39.7837304, -100.4458825)"
22372,"(40.0757384, -74.4041622)"
22374,"(37.7742152, -87.1133304)"
22375,"(28.5421109, -81.3790304)"
22377,"(38.8949855, -77.0365708)"
22378,"(40.0770553, -75.2074)"
22380,"(47.6144219, -122.1923372)"
22381,"(34.0536909, -118.2427666)"
22383,
22384,
22386,"(46.808327, -100.783739)"
22387,"(9.0643305, 7.4892974)"
22390,"(16.3471243, 47.8915271)"
22391,"(36.1622296, -86.7743531)"
22393,"(-6.1751542, 106.83308016604896)"
22395,"(52.3727598, 4.8936041)"
22396,"(51.5073219, -0.1276474)"
22397,"(4.5693754, 102.2656823)"
22398,
22399,"(-28.8166236, 24.991639)"
22400,"(34.0250724, -118.4965129)"
22401,"(41.9216734, -93.3122705)"
22402,"(-26.205, 28.049722)"
22404,"(26.0112014, -80.1494901)"
22405,"(36.7014631, -118.7559974)"
22407,"(51.5073219, -0.1276474)"
22408,"(4.5693754, 102.2656823)"
22410,"(33.6633386, -117.903317)"
22411,"(41.8755616, -87.6244212)"
22412,"(3.20606, 101.5808163)"
22414,
22415,"(28.6141793, 77.2022662)"
22416,"(-31.7613365, -71.3187697)"
22417,
22419,"(28.6141793, 77.2022662)"
22420,"(0.3177137, 32.5813539)"
22421,"(38.9529442, -76.9408647)"
22423,"(34.2331373, -102.4107493)"
22425,"(29.7589382, -95.3676974)"
22426,
22427,
22429,
22431,"(12.9177153, 100.8945974)"
22432,"(54.6614392, -3.3590111)"
22433,"(31.8160381, -99.5120986)"
22434,
22435,"(54.666667, -1.75)"
22436,"(45.22086405, 10.037037979628856)"
22437,"(20.802956799999997, -156.31068331602177)"
22439,"(19.2252525, -70.50876028008389)"
22442,"(34.1014112, -84.5192192)"
22443,"(51.3586758, 1.4407855)"
22444,"(39.7837304, -100.4458825)"
22445,"(1.4953041, 103.7550839)"
22446,"(37.9817007, -82.0344275)"
22448,"(40.7127281, -74.0060152)"
22449,"(30.8703881, -92.007126)"
22450,"(30.2711286, -97.7436995)"
22451,
22453,
22454,"(39.7837304, -100.4458825)"
22455,"(33.7500378, -117.8704931)"
22456,
22457,"(55.7504461, 37.6174943)"
22458,"(30.2711286, -97.7436995)"
22459,"(37.1232245, -78.4927721)"
22460,
22464,"(43.7283874, -79.34914879325001)"
22466,"(40.5508527, -105.0668085)"
22468,"(9.6000359, 7.9999721)"
22469,"(-12.0621065, -77.0365256)"
22470,"(35.1490215, -90.0516285)"
22471,"(1.4419683, 38.4313975)"
22472,"(40.6537148, -73.9304151)"
22473,"(30.2711286, -97.7436995)"
22474,
22476,"(40.7127281, -74.0060152)"
22477,"(12.9821034, 77.6575557)"
22479,"(39.4011424, -3.1341671)"
22481,"(30.019320999999998, -90.46251683841132)"
22483,"(45.5202471, -122.6741949)"
22484,"(34.0536909, -118.2427666)"
22486,"(30.042408950000002, -90.02772186085048)"
22489,"(42.3315509, -83.0466403)"
22490,"(39.7837304, -100.4458825)"
22491,
22492,"(30.048819, 31.243666)"
22493,"(39.7837304, -100.4458825)"
22494,"(59.6749712, 14.5208584)"
22495,"(34.1521688, -118.3571417)"
22496,"(37.1232245, -78.4927721)"
22498,"(38.8949855, -77.0365708)"
22499,
22500,"(-42.9945669, 170.7100413)"
22501,"(55.7504461, 37.6174943)"
22502,"(8.0300284, -1.0800271)"
22503,"(9.0643305, 7.4892974)"
22504,"(17.38878595, 78.46106473453146)"
22507,"(34.0536909, -118.2427666)"
22508,"(33.6874388, -80.4363743)"
22509,
22510,"(4.5693754, 102.2656823)"
22513,"(39.7837304, -100.4458825)"
22514,
22515,"(39.7837304, -100.4458825)"
22516,"(61.0666922, -107.9917071)"
22517,
22520,"(34.1014112, -84.5192192)"
22521,"(47.6579425, -117.4212265)"
22522,
22524,"(40.8466508, -73.8785937)"
22526,"(5.2393926, 103.1822697)"
22527,"(43.5499749, -96.700327)"
22528,"(37.860129900000004, -120.1925519926497)"
22529,"(60.1674098, 24.9425769)"
22530,"(40.8164458, -74.2210643)"
22531,"(41.6500201, -72.7342163)"
22532,"(6.4550575, 3.3941795)"
22533,"(39.7589478, -84.1916069)"
22536,"(40.6501038, -73.9495823)"
22537,"(32.3944908, -96.8439365)"
22539,"(52.796575149999995, -0.671822256833873)"
22542,
22543,"(46.0664228, 11.1257601)"
22544,"(40.5508527, -105.0668085)"
22545,"(-34.9059039, -56.1913569)"
22546,"(29.7589382, -95.3676974)"
22547,"(37.5385087, -77.43428)"
22550,"(34.0536909, -118.2427666)"
22551,"(40.7644228, -73.9923918)"
22553,"(47.9960267, -53.8155345)"
22554,"(48.6443057, 2.7537863)"
22555,"(34.2331373, -102.4107493)"
22559,"(45.5202471, -122.6741949)"
22560,"(42.3315509, -83.0466403)"
22562,"(42.5195292, -70.8967226)"
22563,"(-41.289636, 174.7757724)"
22564,"(61.0666922, -107.9917071)"
22565,"(28.6141793, 77.2022662)"
22566,"(40.7127281, -74.0060152)"
22568,"(37.5726028, -85.1551411)"
22569,"(53.7593363, -2.6992717)"
22571,
22572,"(39.7837304, -100.4458825)"
22576,"(40.7896239, -73.9598939)"
22577,"(49.1913033, -122.8491439)"
22578,"(42.1261943, -71.5322108)"
22579,"(40.7127281, -74.0060152)"
22580,
22581,"(45.5202471, -122.6741949)"
22582,"(37.8806341, -84.5729961)"
22583,"(28.6517178, 77.2219388)"
22584,"(36.7014631, -118.7559974)"
22585,"(32.5686782, 74.071481)"
22586,"(36.3195071, -85.3144123)"
22587,"(26.1223084, -80.1433786)"
22589,
22590,"(35.8760472, -90.1765149)"
22592,"(35.8760472, -90.1765149)"
22593,"(40.7127281, -74.0060152)"
22594,"(40.7127281, -74.0060152)"
22595,"(35.1771555, -80.66172404502872)"
22596,"(41.3611548, -86.4441764)"
22597,"(40.698551, -74.33284776236536)"
22598,"(32.701938999999996, -97.10562379033699)"
22599,"(33.4942189, -111.9260184)"
22603,"(33.8750629, 35.843409)"
22605,"(37.6922361, -97.3375448)"
22606,"(33.2342834, -97.5861393)"
22607,"(34.0536909, -118.2427666)"
22608,"(32.7762719, -96.7968559)"
22612,"(27.1303344, 80.859666)"
22615,"(51.0534234, -114.0625892)"
22618,"(53.3806626, -1.4702278)"
22620,"(48.9467562, 11.4038717)"
22621,
22622,"(-26.2227778, 27.89)"
22623,"(3.1055929, 101.642697)"
22624,"(-37.4820411, -72.331003)"
22625,"(51.0000002, -109.0000002)"
22626,
22627,"(59.6749712, 14.5208584)"
22629,"(34.0536909, -118.2427666)"
22631,"(29.7589382, -95.3676974)"
22635,
22636,"(34.0536909, -118.2427666)"
22637,
22638,"(20.8169666, -98.17826806649418)"
22639,"(45.5202471, -122.6741949)"
22641,"(39.0167275, -84.6007773)"
22642,"(37.5726028, -85.1551411)"
22644,"(12.9791198, 77.5912997)"
22645,"(1.357107, 103.8194992)"
22646,"(27.7567667, -81.4639835)"
22648,"(40.7127281, -74.0060152)"
22649,"(52.9614646, 0.078632)"
22650,"(45.4972159, -73.6103642)"
22651,
22652,"(29.7589382, -95.3676974)"
22653,
22654,
22655,"(36.7014631, -118.7559974)"
22656,"(42.3602534, -71.0582912)"
22657,"(16.8033368, 96.1786601)"
22658,
22661,"(34.04608425, -117.38645129690646)"
22663,"(17.38878595, 78.46106473453146)"
22664,"(28.6141793, 77.2022662)"
22666,
22667,"(40.4211798, -79.7881025)"
22668,"(-1.2832533, 36.8172449)"
22669,"(36.7014631, -118.7559974)"
22671,"(49.2608724, -123.1139529)"
22675,"(49.2608724, -123.1139529)"
22677,
22678,"(33.7490987, -84.3901849)"
22679,"(-33.8402778, 18.6494444)"
22680,"(12.8698101, 74.8430082)"
22681,"(37.7884969, -122.3558473)"
22682,"(40.7127281, -74.0060152)"
22683,
22684,"(31.8160381, -99.5120986)"
22686,"(38.8949855, -77.0365708)"
22687,
22688,"(29.703094999999998, 79.43317023326716)"
22689,"(50.000678, -86.000977)"
22690,"(40.5431598, -74.3632049)"
22692,
22694,"(50.4610365, 4.8667379)"
22696,"(-33.8402778, 18.6494444)"
22698,"(27.6886419, -82.5723193)"
22699,"(54.7023545, -3.2765753)"
22701,"(29.7589382, -95.3676974)"
22702,"(36.7014631, -118.7559974)"
22704,"(39.7837304, -100.4458825)"
22705,"(43.090959, -77.515298)"
22707,"(41.484479, -87.7033787)"
22708,"(33.7490987, -84.3901849)"
22709,"(33.8246269, -116.540303)"
22710,"(22.7203616, 75.8681996)"
22711,
22712,"(38.431889, -122.616205)"
22713,"(25.7929198, -80.1353006)"
22714,"(44.5360015, -73.2058402)"
22715,"(22.3511148, 78.6677428)"
22716,"(39.94236755, -75.08758735)"
22719,"(39.7837304, -100.4458825)"
22720,"(39.2908816, -76.610759)"
22721,"(5.4065013, 100.2559077)"
22723,"(38.8949855, -77.0365708)"
22724,"(43.6534817, -79.3839347)"
22725,"(5.517, 5.75)"
22726,"(34.0536909, -118.2427666)"
22728,"(35.9859998, -83.9375598)"
22729,"(35.3738712, -119.0194639)"
22730,"(32.7174209, -117.1627714)"
22731,"(32.2228765, -110.9748477)"
22732,"(33.7490987, -84.3901849)"
22734,"(40.7127281, -74.0060152)"
22736,"(54.2358167, -4.514598745698255)"
22737,"(40.2253569, -82.6881395)"
22738,"(40.7127281, -74.0060152)"
22739,"(24.7137524, -81.0903512)"
22740,"(54.5335781, 87.342861)"
22741,
22743,
22745,"(45.5202471, -122.6741949)"
22746,"(18.9387711, 72.8353355)"
22748,"(-23.9058333, 29.4613889)"
22749,"(22.3511148, 78.6677428)"
22751,"(18.2214149, -66.41328179513847)"
22753,"(50.9025349, -1.404189)"
22754,"(34.395342, -111.7632755)"
22755,"(54.7023545, -3.2765753)"
22758,"(40.2253569, -82.6881395)"
22760,"(61.0666922, -107.9917071)"
22761,"(36.6889777, -83.1110047)"
22762,"(29.9499323, -90.0701156)"
22763,"(55.041152350000004, 9.810374515557207)"
22765,"(36.9067631, -82.7818275)"
22766,"(41.8828698, -87.686316)"
22771,"(33.1506744, -96.8236116)"
22772,"(32.7482898, -117.1609755)"
22774,
22775,"(39.9622601, -83.0007065)"
22776,"(36.1622296, -86.7743531)"
22777,"(46.9599823, 22.0541733)"
22778,"(36.7014631, -118.7559974)"
22779,"(42.3315509, -83.0466403)"
22780,"(13.7538929, 100.8160803)"
22781,"(38.8949855, -77.0365708)"
22782,"(44.3669375, -80.7272504)"
22783,"(39.7837304, -100.4458825)"
22784,"(41.6500201, -72.7342163)"
22785,"(42.9632405, -85.6678639)"
22789,"(43.6211955, -84.6824346)"
22791,"(-20.1053948, 28.5426856)"
22792,"(54.7023545, -3.2765753)"
22795,"(13.7538929, 100.8160803)"
22796,"(42.3315509, -83.0466403)"
22797,"(51.2254018, 6.7763137)"
22798,"(3.3626651, -76.5327656)"
22802,"(24.6319692, 46.7150648)"
22806,"(0.3177137, 32.5813539)"
22807,"(49.2608724, -123.1139529)"
22808,
22809,"(39.7392364, -104.9848623)"
22810,"(29.5, 76.25)"
22811,"(48.8566969, 2.3514616)"
22812,"(34.0536909, -118.2427666)"
22813,"(37.7790262, -122.4199061)"
22814,"(18.449633050000003, -67.11847109732143)"
22815,"(39.4699014, -0.3759513)"
22817,"(-0.9079387000000001, -78.61623263410817)"
22818,
22820,"(36.9067631, -82.7818275)"
22823,"(45.5202471, -122.6741949)"
22825,"(43.6534817, -79.3839347)"
22826,
22827,
22828,"(33.6874388, -80.4363743)"
22829,"(25.1446897, 67.1847767315734)"
22830,"(48.153360000000006, -122.47888133766457)"
22832,"(26.0112014, -80.1494901)"
22834,"(36.7014631, -118.7559974)"
22835,"(45.5202471, -122.6741949)"
22836,"(38.9306521, -94.3853502)"
22837,"(30.9090157, 75.851601)"
22838,"(33.8439408, 9.400138)"
22839,"(37.2713951, -107.8815978)"
22843,"(18.2214149, -66.41328179513847)"
22845,"(33.86428, -118.39591)"
22846,
22847,"(-0.9079387000000001, -78.61623263410817)"
22848,"(39.9207774, 32.854067)"
22849,"(40.7127281, -74.0060152)"
22850,"(47.6038321, -122.3300624)"
22852,"(45.4972159, -73.6103642)"
22853,"(40.4416941, -79.9900861)"
22854,"(34.0980031, -118.3295232)"
22856,
22857,"(39.7837304, -100.4458825)"
22858,"(42.3315509, -83.0466403)"
22859,"(55.9533456, -3.1883749)"
22860,"(34.0536909, -118.2427666)"
22861,"(25.975911449999998, -80.33472128115224)"
22863,"(39.5261206, -119.8126581)"
22864,"(32.7762719, -96.7968559)"
22866,"(40.7263224, -73.9864498)"
22869,"(64.4459613, -149.680909)"
22872,"(36.1672559, -115.1485163)"
22873,"(26.3586885, -80.0830984)"
22874,"(39.7392364, -104.9848623)"
22875,"(-0.7236564, 37.1575858)"
22876,
22877,"(40.6501038, -73.9495823)"
22878,"(51.8031083, -0.2068872)"
22881,"(38.9631665, -76.8194153)"
22883,
22884,
22885,
22886,"(30.3308401, 71.247499)"
22887,"(34.0536909, -118.2427666)"
22888,"(35.6729639, -79.0392919)"
22889,"(40.7127281, -74.0060152)"
22890,"(40.2109404, -75.2782317)"
22891,"(53.5120412, -2.2434612)"
22893,"(-29.850896300000002, 27.538956984465045)"
22896,
22897,
22898,
22899,"(-0.1029109, 34.7541761)"
22900,"(33.6874388, -80.4363743)"
22902,"(39.2908816, -76.610759)"
22903,"(25.975911449999998, -80.33472128115224)"
22904,"(-23.5506507, -46.6333824)"
22905,"(34.0536909, -118.2427666)"
22907,"(27.3594183, 93.0406098)"
22908,"(43.485915500000004, -1.5387118466886796)"
22909,
22910,"(3.5896654, 98.6738261)"
22911,"(50.9383226, 4.0392147)"
22912,
22913,"(33.7490987, -84.3901849)"
22914,"(59.9133301, 10.7389701)"
22917,"(25.2856329, 51.5264162)"
22918,"(33.6783336, -118.0000166)"
22919,"(3.5896654, 98.6738261)"
22920,"(27.7567667, -81.4639835)"
22921,"(5.8101532, 0.0995242)"
22922,"(25.2856329, 51.5264162)"
22923,"(43.6534817, -79.3839347)"
22924,"(38.6268039, -90.1994097)"
22927,"(28.6141793, 77.2022662)"
22928,"(51.5073219, -0.1276474)"
22931,"(52.7954791, -0.5402402866174321)"
22934,"(25.975911449999998, -80.33472128115224)"
22935,"(42.9033917, -78.7547536)"
22936,
22939,"(51.5073219, -0.1276474)"
22940,
22941,"(38.9306521, -94.3853502)"
22942,"(39.7837304, -100.4458825)"
22945,"(43.074761, -89.3837613)"
22946,"(53.5120412, -2.2434612)"
22947,"(43.6534817, -79.3839347)"
22948,"(26.916194, 75.820349)"
22949,"(41.0096334, 28.9651646)"
22951,"(49.662074, -125.0719361)"
22952,"(36.7014631, -118.7559974)"
22954,"(38.4314141, -92.8410274)"
22956,"(51.8425345, 6.6384245)"
22957,
22958,"(42.3264181, -122.8718605)"
22959,"(10.7500084, -75.0000086)"
22960,"(36.2261575, -80.34160419719514)"
22961,"(42.3788774, -72.032366)"
22962,"(61.0666922, -107.9917071)"
22963,"(33.3870578, -84.2829784)"
22965,"(45.8413676, -74.2168946)"
22966,"(25.1446897, 67.1847767315734)"
22967,"(36.8650496, -87.835295)"
22968,"(52.8678344, -0.2402079)"
22970,
22971,"(39.9427613, -74.0735588)"
22972,
22973,"(-41.289636, 174.7757724)"
22974,
22976,"(14.5906216, 120.9799696)"
22979,
22980,"(39.88771115, -75.19078391488154)"
22984,"(43.074761, -89.3837613)"
22986,
22988,"(8.8367891, 4.6688487)"
22989,
22990,"(8.0300284, -1.0800271)"
22992,"(39.9527237, -75.1635262)"
22994,"(41.59432225, -86.708108236231)"
22995,"(-20.1053948, 28.5426856)"
22996,"(39.7837304, -100.4458825)"
22997,
22998,
22999,"(61.0666922, -107.9917071)"
23000,"(51.0, 10.0)"
23003,"(18.9387711, 72.8353355)"
23004,"(50.0874654, 14.4212535)"
23005,"(40.3492744, -74.6592958)"
23007,"(41.8755616, -87.6244212)"
23008,"(36.7014631, -118.7559974)"
23009,"(40.2253569, -82.6881395)"
23010,"(7.3777462, 3.8972497)"
23011,"(31.55176955, -110.24532264844618)"
23012,"(54.7023545, -3.2765753)"
23013,"(27.4844597, 94.9019447)"
23014,"(32.7174209, -117.1627714)"
23015,"(25.2856329, 51.5264162)"
23016,"(49.4871968, 31.2718321)"
23017,"(43.6534817, -79.3839347)"
23018,"(36.5559123, -84.4516041)"
23021,"(34.2331373, -102.4107493)"
23022,
23024,"(22.3511148, 78.6677428)"
23025,"(31.8160381, -99.5120986)"
23026,"(38.3266798, -122.7068441)"
23029,
23030,
23031,"(22.3511148, 78.6677428)"
23033,"(39.7683331, -86.1583502)"
23034,"(35.1826456, -89.81447)"
23035,"(52.5170365, 13.3888599)"
23036,
23037,"(32.2228765, -110.9748477)"
23038,"(43.6211955, -84.6824346)"
23039,"(35.2758185, -93.1574426)"
23040,"(33.6783336, -118.0000166)"
23041,"(39.7837304, -100.4458825)"
23042,"(9.6000359, 7.9999721)"
23043,"(35.2048883, -92.4479108)"
23044,"(45.0677551, 7.6824892)"
23046,"(43.453168, -80.494423)"
23047,"(33.928231499999995, -117.5612436)"
23048,"(25.1446897, 67.1847767315734)"
23049,"(37.7790262, -122.4199061)"
23050,"(35.2758185, -93.1574426)"
23051,"(34.0536909, -118.2427666)"
